pair_idx,fp_size,num_collisions,tanimoto_exact,tanimoto_compressed,tanimoto_compressed_difference
157,2048,2,0.1405,0.1597,0.0192
157,4096,0,0.1405,0.1405,0.0000
158,512,8,0.1370,0.1773,0.0403
158,1024,4,0.1370,0.1528,0.0158
158,2048,3,0.1370,0.1528,0.0158
158,4096,0,0.1370,0.1370,0.0000
159,512,3,0.2500,0.2671,0.0171
159,1024,1,0.2500,0.2585,0.0085
159,2048,0,0.2500,0.2500,0.0000
159,4096,0,0.2500,0.2500,0.0000
160,512,6,0.2086,0.2350,0.0264
160,1024,2,0.2086,0.2151,0.0065
160,2048,2,0.2086,0.2151,0.0065
160,4096,1,0.2086,0.2086,0.0000
161,512,2,0.2441,0.2640,0.0199
161,1024,0,0.2441,0.2441,0.0000
161,2048,0,0.2441,0.2441,0.0000
161,4096,0,0.2441,0.2441,0.0000
162,512,10,0.2065,0.2550,0.0486
162,1024,8,0.2065,0.2550,0.0486
162,2048,1,0.2065,0.2143,0.0078
162,4096,1,0.2065,0.2143,0.0078
163,512,6,0.2316,0.2581,0.0265
163,1024,3,0.2316,0.2447,0.0131
163,2048,1,0.2316,0.2381,0.0065
163,4096,0,0.2316,0.2316,0.0000
164,512,3,0.2286,0.2555,0.0269
164,1024,1,0.2286,0.2374,0.0088
164,2048,0,0.2286,0.2286,0.0000
164,4096,0,0.2286,0.2286,0.0000
165,512,4,0.1942,0.2300,0.0358
165,1024,2,0.1942,0.2178,0.0236
165,2048,1,0.1942,0.2059,0.0117
165,4096,1,0.1942,0.2059,0.0117
166,512,8,0.3047,0.3468,0.0421
166,1024,3,0.3047,0.3254,0.0207
166,2048,2,0.3047,0.3150,0.0103
166,4096,1,0.3047,0.3047,0.0000
167,512,2,0.2835,0.3040,0.0205
167,1024,1,0.2835,0.2937,0.0102
167,2048,0,0.2835,0.2835,0.0000
167,4096,0,0.2835,0.2835,0.0000
168,512,7,0.1382,0.1864,0.0482
168,1024,3,0.1382,0.1667,0.0285
168,2048,3,0.1382,0.1667,0.0285
168,4096,2,0.1382,0.1570,0.0188
169,512,5,0.1150,0.1560,0.0409
169,1024,4,0.1150,0.1455,0.0304
169,2048,3,0.1150,0.1455,0.0304
169,4096,3,0.1150,0.1455,0.0304
170,512,4,0.1760,0.2149,0.0389
170,1024,3,0.1760,0.2049,0.0289
170,2048,2,0.1760,0.1951,0.0191
170,4096,1,0.1760,0.1855,0.0095
171,512,4,0.1765,0.2069,0.0304
171,1024,2,0.1765,0.1864,0.0100
171,2048,1,0.1765,0.1765,0.0000
171,4096,0,0.1765,0.1765,0.0000
172,512,3,0.1985,0.2171,0.0186
172,1024,1,0.1985,0.2077,0.0092
172,2048,0,0.1985,0.1985,0.0000
172,4096,0,0.1985,0.1985,0.0000
173,512,4,0.1513,0.1913,0.0400
173,1024,2,0.1513,0.1709,0.0197
173,2048,2,0.1513,0.1709,0.0197
173,4096,1,0.1513,0.1513,0.0000
174,512,5,0.2069,0.2353,0.0284
174,1024,3,0.2069,0.2209,0.0140
174,2048,2,0.2069,0.2139,0.0070
174,4096,0,0.2069,0.2069,0.0000
175,512,4,0.1962,0.2273,0.0311
175,1024,1,0.1962,0.2038,0.0076
175,2048,1,0.1962,0.2038,0.0076
175,4096,0,0.1962,0.1962,0.0000
176,512,2,0.1593,0.1802,0.0209
176,1024,2,0.1593,0.1802,0.0209
176,2048,1,0.1593,0.1696,0.0104
176,4096,0,0.1593,0.1593,0.0000
177,512,2,0.1453,0.1453,0.0000
177,1024,0,0.1453,0.1453,0.0000
177,2048,0,0.1453,0.1453,0.0000
177,4096,0,0.1453,0.1453,0.0000
178,512,8,0.1676,0.2096,0.0420
178,1024,4,0.1676,0.1882,0.0206
178,2048,4,0.1676,0.1882,0.0206
178,4096,1,0.1676,0.1744,0.0068
179,512,4,0.1104,0.1250,0.0146
179,1024,2,0.1104,0.1104,0.0000
179,2048,1,0.1104,0.1104,0.0000
179,4096,0,0.1104,0.1104,0.0000
180,512,3,0.1736,0.1818,0.0082
180,1024,1,0.1736,0.1736,0.0000
180,2048,1,0.1736,0.1736,0.0000
180,4096,1,0.1736,0.1736,0.0000
181,512,3,0.1301,0.1488,0.0187
181,1024,3,0.1301,0.1488,0.0187
181,2048,2,0.1301,0.1393,0.0093
181,4096,0,0.1301,0.1301,0.0000
182,512,4,0.1007,0.1233,0.0226
182,1024,2,0.1007,0.1156,0.0150
182,2048,1,0.1007,0.1081,0.0074
182,4096,0,0.1007,0.1007,0.0000
183,512,6,0.2095,0.2517,0.0423
183,1024,0,0.2095,0.2095,0.0000
183,2048,0,0.2095,0.2095,0.0000
183,4096,0,0.2095,0.2095,0.0000
184,512,6,0.2357,0.2848,0.0491
184,1024,3,0.2357,0.2597,0.0241
184,2048,2,0.2357,0.2516,0.0159
184,4096,1,0.2357,0.2436,0.0079
185,512,3,0.0991,0.1296,0.0305
185,1024,3,0.0991,0.1296,0.0305
185,2048,1,0.0991,0.1091,0.0100
185,4096,0,0.0991,0.0991,0.0000
186,512,3,0.2025,0.2258,0.0233
186,1024,1,0.2025,0.2102,0.0077
186,2048,0,0.2025,0.2025,0.0000
186,4096,0,0.2025,0.2025,0.0000
187,512,3,0.0802,0.0938,0.0135
187,1024,2,0.0802,0.0938,0.0135
187,2048,1,0.0802,0.0870,0.0067
187,4096,1,0.0802,0.0870,0.0067
188,512,2,0.2276,0.2377,0.0101
188,1024,2,0.2276,0.2377,0.0101
188,2048,1,0.2276,0.2276,0.0000
188,4096,1,0.2276,0.2276,0.0000
189,512,6,0.1495,0.1862,0.0367
189,1024,4,0.1495,0.1675,0.0181
189,2048,2,0.1495,0.1554,0.0060
189,4096,0,0.1495,0.1495,0.0000
190,512,7,0.2867,0.3143,0.0276
190,1024,1,0.2867,0.2958,0.0091
190,2048,1,0.2867,0.2958,0.0091
190,4096,0,0.2867,0.2867,0.0000
191,512,9,0.1857,0.2206,0.0349
191,1024,3,0.1857,0.1942,0.0085
191,2048,2,0.1857,0.1857,0.0000
191,4096,0,0.1857,0.1857,0.0000
192,512,6,0.1522,0.1955,0.0433
192,1024,2,0.1522,0.1606,0.0084
192,2048,2,0.1522,0.1606,0.0084
192,4096,1,0.1522,0.1606,0.0084
193,512,2,0.1441,0.1545,0.0104
193,1024,1,0.1441,0.1441,0.0000
193,2048,0,0.1441,0.1441,0.0000
193,4096,0,0.1441,0.1441,0.0000
194,512,4,0.0752,0.1085,0.0333
194,1024,4,0.0752,0.1085,0.0333
194,2048,1,0.0752,0.0833,0.0081
194,4096,1,0.0752,0.0833,0.0081
195,512,14,0.2595,0.3017,0.0422
195,1024,6,0.2595,0.2732,0.0138
195,2048,3,0.2595,0.2595,0.0000
195,4096,0,0.2595,0.2595,0.0000
196,512,5,0.2672,0.2868,0.0196
196,1024,0,0.2672,0.2672,0.0000
196,2048,0,0.2672,0.2672,0.0000
196,4096,0,0.2672,0.2672,0.0000
197,512,2,0.1619,0.1845,0.0226
197,1024,2,0.1619,0.1845,0.0226
197,2048,0,0.1619,0.1619,0.0000
197,4096,0,0.1619,0.1619,0.0000
198,512,9,0.1807,0.2405,0.0598
198,1024,5,0.1807,0.2099,0.0292
198,2048,4,0.1807,0.2099,0.0292
198,4096,3,0.1807,0.2025,0.0217
199,512,5,0.1983,0.2193,0.0210
199,1024,3,0.1983,0.1983,0.0000
199,2048,2,0.1983,0.1983,0.0000
199,4096,0,0.1983,0.1983,0.0000
200,512,8,0.0915,0.1481,0.0566
200,1024,8,0.0915,0.1481,0.0566
200,2048,7,0.0915,0.1397,0.0482
200,4096,5,0.0915,0.1314,0.0398
201,512,2,0.1373,0.1600,0.0227
201,1024,1,0.1373,0.1485,0.0113
201,2048,0,0.1373,0.1373,0.0000
201,4096,0,0.1373,0.1373,0.0000
202,512,3,0.0993,0.1071,0.0079
202,1024,1,0.0993,0.0993,0.0000
202,2048,1,0.0993,0.0993,0.0000
202,4096,0,0.0993,0.0993,0.0000
203,512,3,0.2277,0.2525,0.0248
203,1024,3,0.2277,0.2525,0.0248
203,2048,3,0.2277,0.2525,0.0248
203,4096,1,0.2277,0.2277,0.0000
204,512,5,0.1463,0.1750,0.0287
204,1024,3,0.1463,0.1653,0.0189
204,2048,3,0.1463,0.1653,0.0189
204,4096,0,0.1463,0.1463,0.0000
205,512,6,0.1898,0.2164,0.0266
205,1024,6,0.1898,0.2164,0.0266
205,2048,4,0.1898,0.2164,0.0266
205,4096,1,0.1898,0.1985,0.0087
206,512,3,0.1488,0.1681,0.0193
206,1024,1,0.1488,0.1583,0.0096
206,2048,0,0.1488,0.1488,0.0000
206,4096,0,0.1488,0.1488,0.0000
207,512,5,0.1122,0.1720,0.0598
207,1024,0,0.1122,0.1122,0.0000
207,2048,0,0.1122,0.1122,0.0000
207,4096,0,0.1122,0.1122,0.0000
208,512,5,0.0965,0.1364,0.0399
208,1024,4,0.0965,0.1161,0.0196
208,2048,4,0.0965,0.1161,0.0196
208,4096,4,0.0965,0.1161,0.0196
209,512,3,0.2213,0.2521,0.0308
209,1024,2,0.2213,0.2417,0.0204
209,2048,2,0.2213,0.2417,0.0204
209,4096,1,0.2213,0.2314,0.0101
210,512,11,0.0640,0.1227,0.0587
210,1024,4,0.0640,0.0893,0.0253
210,2048,2,0.0640,0.0765,0.0125
210,4096,1,0.0640,0.0702,0.0062
211,512,3,0.1287,0.1633,0.0346
211,1024,3,0.1287,0.1633,0.0346
211,2048,1,0.1287,0.1400,0.0113
211,4096,1,0.1287,0.1400,0.0113
212,512,3,0.1600,0.1789,0.0189
212,1024,2,0.1600,0.1789,0.0189
212,2048,1,0.1600,0.1694,0.0094
212,4096,1,0.1600,0.1694,0.0094
213,512,6,0.3095,0.3306,0.0211
213,1024,4,0.3095,0.3306,0.0211
213,2048,4,0.3095,0.3306,0.0211
213,4096,2,0.3095,0.3306,0.0211
214,512,2,0.2080,0.2177,0.0097
214,1024,2,0.2080,0.2177,0.0097
214,2048,0,0.2080,0.2080,0.0000
214,4096,0,0.2080,0.2080,0.0000
215,512,5,0.4444,0.4677,0.0233
215,1024,5,0.4444,0.4677,0.0233
215,2048,3,0.4444,0.4560,0.0116
215,4096,1,0.4444,0.4560,0.0116
216,512,3,0.1469,0.1714,0.0246
216,1024,2,0.1469,0.1631,0.0163
216,2048,0,0.1469,0.1469,0.0000
216,4096,0,0.1469,0.1469,0.0000
217,512,9,0.1176,0.1656,0.0480
217,1024,6,0.1176,0.1446,0.0269
217,2048,3,0.1176,0.1310,0.0133
217,4096,0,0.1176,0.1176,0.0000
218,512,8,0.1575,0.2149,0.0574
218,1024,5,0.1575,0.2049,0.0474
218,2048,2,0.1575,0.1760,0.0185
218,4096,1,0.1575,0.1667,0.0092
219,512,6,0.2000,0.2605,0.0605
219,1024,4,0.2000,0.2397,0.0397
219,2048,2,0.2000,0.2195,0.0195
219,4096,1,0.2000,0.2097,0.0097
220,512,2,0.2907,0.3214,0.0307
220,1024,0,0.2907,0.2907,0.0000
220,2048,0,0.2907,0.2907,0.0000
220,4096,0,0.2907,0.2907,0.0000
221,512,4,0.2091,0.2430,0.0339
221,1024,2,0.2091,0.2202,0.0111
221,2048,1,0.2091,0.2091,0.0000
221,4096,1,0.2091,0.2091,0.0000
222,512,6,0.1343,0.1875,0.0532
222,1024,4,0.1343,0.1875,0.0532
222,2048,2,0.1343,0.1692,0.0349
222,4096,0,0.1343,0.1343,0.0000
223,512,6,0.1803,0.2203,0.0400
223,1024,1,0.1803,0.1901,0.0098
223,2048,1,0.1803,0.1901,0.0098
223,4096,0,0.1803,0.1803,0.0000
224,512,2,0.0703,0.0873,0.0170
224,1024,2,0.0703,0.0873,0.0170
224,2048,1,0.0703,0.0787,0.0084
224,4096,0,0.0703,0.0703,0.0000
225,512,2,0.0914,0.1093,0.0179
225,1024,1,0.0914,0.1033,0.0119
225,2048,1,0.0914,0.1033,0.0119
225,4096,1,0.0914,0.1033,0.0119
226,512,5,0.2000,0.2273,0.0273
226,1024,1,0.2000,0.2090,0.0090
226,2048,1,0.2000,0.2090,0.0090
226,4096,1,0.2000,0.2090,0.0090
227,512,7,0.1418,0.1752,0.0333
227,1024,4,0.1418,0.1752,0.0333
227,2048,3,0.1418,0.1667,0.0248
227,4096,0,0.1418,0.1418,0.0000
228,512,3,0.0663,0.0859,0.0196
228,1024,1,0.0663,0.0727,0.0065
228,2048,0,0.0663,0.0663,0.0000
228,4096,0,0.0663,0.0663,0.0000
229,512,3,0.2216,0.2439,0.0223
229,1024,1,0.2216,0.2289,0.0074
229,2048,1,0.2216,0.2289,0.0074
229,4096,0,0.2216,0.2216,0.0000
230,512,7,0.2443,0.2937,0.0494
230,1024,1,0.2443,0.2538,0.0096
230,2048,0,0.2443,0.2443,0.0000
230,4096,0,0.2443,0.2443,0.0000
231,512,3,0.1429,0.1667,0.0238
231,1024,1,0.1429,0.1507,0.0078
231,2048,1,0.1429,0.1507,0.0078
231,4096,0,0.1429,0.1429,0.0000
232,512,7,0.1308,0.1951,0.0644
232,1024,5,0.1308,0.1760,0.0452
232,2048,3,0.1308,0.1575,0.0267
232,4096,0,0.1308,0.1308,0.0000
233,512,5,0.2273,0.2617,0.0344
233,1024,1,0.2273,0.2273,0.0000
233,2048,1,0.2273,0.2273,0.0000
233,4096,1,0.2273,0.2273,0.0000
234,512,8,0.1911,0.2384,0.0473
234,1024,4,0.1911,0.2222,0.0311
234,2048,1,0.1911,0.1987,0.0076
234,4096,0,0.1911,0.1911,0.0000
235,512,4,0.2074,0.2443,0.0369
235,1024,4,0.2074,0.2443,0.0369
235,2048,2,0.2074,0.2256,0.0182
235,4096,1,0.2074,0.2164,0.0090
236,512,5,0.1500,0.1979,0.0479
236,1024,3,0.1500,0.1616,0.0116
236,2048,1,0.1500,0.1616,0.0116
236,4096,0,0.1500,0.1500,0.0000
237,512,2,0.1439,0.1606,0.0167
237,1024,1,0.1439,0.1522,0.0083
237,2048,1,0.1439,0.1522,0.0083
237,4096,1,0.1439,0.1522,0.0083
238,512,8,0.1119,0.1641,0.0521
238,1024,3,0.1119,0.1374,0.0255
238,2048,1,0.1119,0.1203,0.0084
238,4096,0,0.1119,0.1119,0.0000
239,512,6,0.2148,0.2569,0.0422
239,1024,4,0.2148,0.2397,0.0250
239,2048,2,0.2148,0.2313,0.0165
239,4096,0,0.2148,0.2148,0.0000
240,512,8,0.2273,0.2857,0.0584
240,1024,6,0.2273,0.2600,0.0327
240,2048,2,0.2273,0.2353,0.0080
240,4096,1,0.2273,0.2273,0.0000
241,512,4,0.1259,0.1500,0.0241
241,1024,3,0.1259,0.1418,0.0160
241,2048,1,0.1259,0.1338,0.0079
241,4096,1,0.1259,0.1338,0.0079
242,512,4,0.1429,0.1852,0.0423
242,1024,2,0.1429,0.1636,0.0208
242,2048,2,0.1429,0.1636,0.0208
242,4096,2,0.1429,0.1636,0.0208
243,512,0,0.1626,0.1626,0.0000
243,1024,0,0.1626,0.1626,0.0000
243,2048,0,0.1626,0.1626,0.0000
243,4096,0,0.1626,0.1626,0.0000
244,512,2,0.1552,0.1754,0.0203
244,1024,1,0.1552,0.1652,0.0100
244,2048,0,0.1552,0.1552,0.0000
244,4096,0,0.1552,0.1552,0.0000
245,512,2,0.0732,0.0909,0.0177
245,1024,2,0.0732,0.0909,0.0177
245,2048,0,0.0732,0.0732,0.0000
245,4096,0,0.0732,0.0732,0.0000
246,512,2,0.2692,0.2692,0.0000
246,1024,1,0.2692,0.2692,0.0000
246,2048,1,0.2692,0.2692,0.0000
246,4096,1,0.2692,0.2692,0.0000
247,512,6,0.0815,0.1318,0.0503
247,1024,2,0.0815,0.0977,0.0163
247,2048,2,0.0815,0.0977,0.0163
247,4096,1,0.0815,0.0896,0.0081
248,512,2,0.1193,0.1509,0.0317
248,1024,1,0.1193,0.1296,0.0104
248,2048,1,0.1193,0.1296,0.0104
248,4096,0,0.1193,0.1193,0.0000
249,512,6,0.1118,0.1419,0.0300
249,1024,4,0.1118,0.1342,0.0224
249,2048,1,0.1118,0.1192,0.0074
249,4096,0,0.1118,0.1118,0.0000
250,512,2,0.1828,0.2088,0.0260
250,1024,1,0.1828,0.1957,0.0129
250,2048,1,0.1828,0.1957,0.0129
250,4096,0,0.1828,0.1828,0.0000
251,512,6,0.1748,0.2086,0.0338
251,1024,1,0.1748,0.1748,0.0000
251,2048,1,0.1748,0.1748,0.0000
251,4096,0,0.1748,0.1748,0.0000
252,512,7,0.1189,0.1629,0.0440
252,1024,3,0.1189,0.1374,0.0184
252,2048,3,0.1189,0.1374,0.0184
252,4096,1,0.1189,0.1250,0.0061
253,512,9,0.1609,0.1953,0.0343
253,1024,4,0.1609,0.1744,0.0135
253,2048,4,0.1609,0.1744,0.0135
253,4096,1,0.1609,0.1676,0.0067
254,512,5,0.0692,0.1111,0.0419
254,1024,2,0.0692,0.0897,0.0206
254,2048,2,0.0692,0.0897,0.0206
254,4096,0,0.0692,0.0692,0.0000
255,512,5,0.1520,0.1901,0.0381
255,1024,3,0.1520,0.1707,0.0187
255,2048,3,0.1520,0.1707,0.0187
255,4096,1,0.1520,0.1613,0.0093
256,512,4,0.1489,0.1825,0.0335
256,1024,3,0.1489,0.1739,0.0250
256,2048,2,0.1489,0.1655,0.0165
256,4096,1,0.1489,0.1571,0.0082
257,512,3,0.1545,0.1869,0.0324
257,1024,1,0.1545,0.1651,0.0106
257,2048,1,0.1545,0.1651,0.0106
257,4096,0,0.1545,0.1545,0.0000
258,512,2,0.1238,0.1346,0.0108
258,1024,2,0.1238,0.1346,0.0108
258,2048,1,0.1238,0.1346,0.0108
258,4096,1,0.1238,0.1346,0.0108
259,512,9,0.0789,0.1310,0.0521
259,1024,5,0.0789,0.1081,0.0292
259,2048,3,0.0789,0.1007,0.0217
259,4096,1,0.0789,0.0861,0.0071
260,512,6,0.1235,0.1592,0.0358
260,1024,4,0.1235,0.1447,0.0212
260,2048,3,0.1235,0.1375,0.0140
260,4096,0,0.1235,0.1235,0.0000
261,512,2,0.1407,0.1493,0.0085
261,1024,2,0.1407,0.1493,0.0085
261,2048,1,0.1407,0.1407,0.0000
261,4096,0,0.1407,0.1407,0.0000
262,512,5,0.1293,0.1528,0.0235
262,1024,4,0.1293,0.1528,0.0235
262,2048,1,0.1293,0.1370,0.0077
262,4096,0,0.1293,0.1293,0.0000
263,512,2,0.1379,0.1458,0.0079
263,1024,2,0.1379,0.1458,0.0079
263,2048,1,0.1379,0.1379,0.0000
263,4096,1,0.1379,0.1379,0.0000
264,512,2,0.1290,0.1475,0.0185
264,1024,1,0.1290,0.1382,0.0092
264,2048,1,0.1290,0.1382,0.0092
264,4096,1,0.1290,0.1382,0.0092
265,512,3,0.2000,0.2188,0.0187
265,1024,1,0.2000,0.2093,0.0093
265,2048,0,0.2000,0.2000,0.0000
265,4096,0,0.2000,0.2000,0.0000
266,512,5,0.1048,0.1513,0.0464
266,1024,2,0.1048,0.1322,0.0274
266,2048,0,0.1048,0.1048,0.0000
266,4096,0,0.1048,0.1048,0.0000
267,512,6,0.1439,0.1866,0.0427
267,1024,2,0.1439,0.1606,0.0167
267,2048,1,0.1439,0.1522,0.0083
267,4096,1,0.1439,0.1522,0.0083
268,512,4,0.2137,0.2422,0.0284
268,1024,1,0.2137,0.2231,0.0093
268,2048,0,0.2137,0.2137,0.0000
268,4096,0,0.2137,0.2137,0.0000
269,512,4,0.1368,0.1875,0.0507
269,1024,2,0.1368,0.1565,0.0198
269,2048,0,0.1368,0.1368,0.0000
269,4096,0,0.1368,0.1368,0.0000
270,512,7,0.1622,0.2028,0.0406
270,1024,4,0.1622,0.1781,0.0159
270,2048,1,0.1622,0.1622,0.0000
270,4096,0,0.1622,0.1622,0.0000
271,512,4,0.2319,0.2409,0.0090
271,1024,2,0.2319,0.2409,0.0090
271,2048,1,0.2319,0.2409,0.0090
271,4096,1,0.2319,0.2409,0.0090
272,512,5,0.1301,0.1780,0.0479
272,1024,3,0.1301,0.1583,0.0283
272,2048,1,0.1301,0.1488,0.0187
272,4096,0,0.1301,0.1301,0.0000
273,512,7,0.1402,0.1761,0.0359
273,1024,6,0.1402,0.1688,0.0285
273,2048,3,0.1402,0.1543,0.0141
273,4096,1,0.1402,0.1402,0.0000
274,512,2,0.1206,0.1367,0.0161
274,1024,2,0.1206,0.1367,0.0161
274,2048,1,0.1206,0.1286,0.0080
274,4096,1,0.1206,0.1286,0.0080
275,512,2,0.1488,0.1583,0.0096
275,1024,0,0.1488,0.1488,0.0000
275,2048,0,0.1488,0.1488,0.0000
275,4096,0,0.1488,0.1488,0.0000
276,512,3,0.1597,0.1795,0.0198
276,1024,3,0.1597,0.1795,0.0198
276,2048,1,0.1597,0.1695,0.0098
276,4096,0,0.1597,0.1597,0.0000
277,512,7,0.1884,0.2331,0.0447
277,1024,2,0.1884,0.2059,0.0175
277,2048,1,0.1884,0.1971,0.0087
277,4096,0,0.1884,0.1884,0.0000
278,512,9,0.1707,0.2522,0.0814
278,1024,3,0.1707,0.2000,0.0293
278,2048,0,0.1707,0.1707,0.0000
278,4096,0,0.1707,0.1707,0.0000
279,512,5,0.1456,0.1908,0.0452
279,1024,4,0.1456,0.1753,0.0298
279,2048,1,0.1456,0.1529,0.0073
279,4096,1,0.1456,0.1529,0.0073
280,512,16,0.2934,0.3758,0.0824
280,1024,10,0.2934,0.3333,0.0399
280,2048,4,0.2934,0.3091,0.0157
280,4096,2,0.2934,0.3091,0.0157
281,512,1,0.2165,0.2165,0.0000
281,1024,1,0.2165,0.2165,0.0000
281,2048,1,0.2165,0.2165,0.0000
281,4096,0,0.2165,0.2165,0.0000
282,512,5,0.1930,0.2252,0.0322
282,1024,3,0.1930,0.2252,0.0322
282,2048,3,0.1930,0.2252,0.0322
282,4096,1,0.1930,0.2035,0.0106
283,512,2,0.1689,0.1849,0.0160
283,1024,0,0.1689,0.1689,0.0000
283,2048,0,0.1689,0.1689,0.0000
283,4096,0,0.1689,0.1689,0.0000
284,512,3,0.1652,0.1858,0.0206
284,1024,1,0.1652,0.1652,0.0000
284,2048,1,0.1652,0.1652,0.0000
284,4096,0,0.1652,0.1652,0.0000
285,512,4,0.1429,0.1803,0.0375
285,1024,1,0.1429,0.1520,0.0091
285,2048,0,0.1429,0.1429,0.0000
285,4096,0,0.1429,0.1429,0.0000
286,512,6,0.2679,0.3028,0.0349
286,1024,4,0.2679,0.2909,0.0231
286,2048,4,0.2679,0.2909,0.0231
286,4096,2,0.2679,0.2909,0.0231
287,512,6,0.1154,0.1523,0.0369
287,1024,5,0.1154,0.1447,0.0294
287,2048,3,0.1154,0.1373,0.0219
287,4096,1,0.1154,0.1226,0.0072
288,512,4,0.1343,0.1603,0.0260
288,1024,2,0.1343,0.1515,0.0172
288,2048,1,0.1343,0.1429,0.0085
288,4096,1,0.1343,0.1429,0.0085
289,512,5,0.2403,0.2698,0.0295
289,1024,1,0.2403,0.2403,0.0000
289,2048,0,0.2403,0.2403,0.0000
289,4096,0,0.2403,0.2403,0.0000
290,512,0,0.1333,0.1333,0.0000
290,1024,0,0.1333,0.1333,0.0000
290,2048,0,0.1333,0.1333,0.0000
290,4096,0,0.1333,0.1333,0.0000
291,512,3,0.0743,0.0966,0.0222
291,1024,0,0.0743,0.0743,0.0000
291,2048,0,0.0743,0.0743,0.0000
291,4096,0,0.0743,0.0743,0.0000
292,512,3,0.1739,0.2000,0.0261
292,1024,3,0.1739,0.2000,0.0261
292,2048,2,0.1739,0.2000,0.0261
292,4096,1,0.1739,0.1868,0.0129
293,512,11,0.0728,0.1408,0.0680
293,1024,5,0.0728,0.1020,0.0292
293,2048,3,0.0728,0.0872,0.0144
293,4096,0,0.0728,0.0728,0.0000
294,512,2,0.2215,0.2372,0.0157
294,1024,2,0.2215,0.2372,0.0157
294,2048,2,0.2215,0.2372,0.0157
294,4096,1,0.2215,0.2293,0.0078
295,512,4,0.2121,0.2403,0.0282
295,1024,2,0.2121,0.2214,0.0093
295,2048,2,0.2121,0.2214,0.0093
295,4096,0,0.2121,0.2121,0.0000
296,512,2,0.2054,0.2273,0.0219
296,1024,1,0.2054,0.2162,0.0109
296,2048,0,0.2054,0.2054,0.0000
296,4096,0,0.2054,0.2054,0.0000
297,512,2,0.1863,0.2100,0.0237
297,1024,1,0.1863,0.1980,0.0117
297,2048,0,0.1863,0.1863,0.0000
297,4096,0,0.1863,0.1863,0.0000
298,512,5,0.2571,0.2941,0.0370
298,1024,3,0.2571,0.2847,0.0275
298,2048,2,0.2571,0.2754,0.0182
298,4096,1,0.2571,0.2662,0.0090
299,512,7,0.1270,0.1736,0.0466
299,1024,3,0.1270,0.1545,0.0275
299,2048,1,0.1270,0.1360,0.0090
299,4096,1,0.1270,0.1360,0.0090
300,512,3,0.1742,0.1923,0.0181
300,1024,2,0.1742,0.1923,0.0181
300,2048,1,0.1742,0.1832,0.0090
300,4096,0,0.1742,0.1742,0.0000
301,512,4,0.2764,0.2975,0.0211
301,1024,3,0.2764,0.2869,0.0105
301,2048,3,0.2764,0.2869,0.0105
301,4096,1,0.2764,0.2869,0.0105
302,512,3,0.0588,0.0746,0.0158
302,1024,1,0.0588,0.0667,0.0078
302,2048,0,0.0588,0.0588,0.0000
302,4096,0,0.0588,0.0588,0.0000
303,512,10,0.1833,0.2241,0.0408
303,1024,5,0.1833,0.2102,0.0269
303,2048,2,0.1833,0.1899,0.0066
303,4096,0,0.1833,0.1833,0.0000
304,512,3,0.2667,0.2788,0.0122
304,1024,2,0.2667,0.2788,0.0122
304,2048,1,0.2667,0.2788,0.0122
304,4096,1,0.2667,0.2788,0.0122
305,512,6,0.0909,0.1321,0.0412
305,1024,3,0.0909,0.1111,0.0202
305,2048,1,0.0909,0.0976,0.0067
305,4096,0,0.0909,0.0909,0.0000
306,512,11,0.1899,0.2450,0.0552
306,1024,4,0.1899,0.2129,0.0230
306,2048,4,0.1899,0.2129,0.0230
306,4096,1,0.1899,0.1975,0.0076
307,512,10,0.2109,0.2602,0.0492
307,1024,2,0.2109,0.2109,0.0000
307,2048,2,0.2109,0.2109,0.0000
307,4096,1,0.2109,0.2109,0.0000
308,512,5,0.2231,0.2650,0.0418
308,1024,2,0.2231,0.2437,0.0206
308,2048,1,0.2231,0.2333,0.0102
308,4096,1,0.2231,0.2333,0.0102
309,512,7,0.2365,0.2887,0.0522
309,1024,0,0.2365,0.2365,0.0000
309,2048,0,0.2365,0.2365,0.0000
309,4096,0,0.2365,0.2365,0.0000
310,512,8,0.1597,0.2432,0.0836
310,1024,4,0.1597,0.2105,0.0509
310,2048,2,0.1597,0.1795,0.0198
310,4096,2,0.1597,0.1795,0.0198
311,512,1,0.1471,0.1556,0.0085
311,1024,1,0.1471,0.1556,0.0085
311,2048,1,0.1471,0.1556,0.0085
311,4096,1,0.1471,0.1556,0.0085
312,512,6,0.1400,0.2000,0.0600
312,1024,2,0.1400,0.1515,0.0115
312,2048,1,0.1400,0.1400,0.0000
312,4096,0,0.1400,0.1400,0.0000
313,512,8,0.0828,0.1258,0.0430
313,1024,4,0.0828,0.0968,0.0140
313,2048,3,0.0828,0.0897,0.0069
313,4096,1,0.0828,0.0897,0.0069
314,512,0,0.0625,0.0625,0.0000
314,1024,0,0.0625,0.0625,0.0000
314,2048,0,0.0625,0.0625,0.0000
314,4096,0,0.0625,0.0625,0.0000
315,512,5,0.0988,0.1250,0.0262
315,1024,2,0.0988,0.1118,0.0129
315,2048,1,0.0988,0.1053,0.0064
315,4096,0,0.0988,0.0988,0.0000
316,512,6,0.2920,0.3111,0.0191
316,1024,4,0.2920,0.3111,0.0191
316,2048,4,0.2920,0.3111,0.0191
316,4096,1,0.2920,0.2920,0.0000
317,512,3,0.1795,0.2000,0.0205
317,1024,2,0.1795,0.2000,0.0205
317,2048,1,0.1795,0.1897,0.0102
